"id","time","target","pd","score"
11338,18,0,0.0645509517127711,581
11339,21,1,0.0513915247964793,598
11340,18,0,0.0715580117715648,573
11341,18,0,0.103189082299309,544
11341,30,0,0.295172885678659,450
11341,42,0,0.129051426487182,526
11341,54,0,0.0779251719516283,566
11342,21,0,0.105539770349162,542
11344,23,0,0.176621262910553,500
11344,35,0,0.199679341041724,489
11344,47,0,0.137846030218485,521
11344,59,0,0.0907581403588854,555
11345,25,0,0.11153129401804,538
11345,37,0,0.141515061613758,518
11345,49,0,0.0456814236659134,607
11346,24,0,0.263135981902065,463
11346,36,0,0.186230335161778,495
11346,48,0,0.104896412392808,543
11349,20,0,0.00527003441429305,766
11349,32,0,0.00856628429523719,730
11350,19,0,0.103367767727717,544
11351,23,0,0.0497634911390751,602
11351,35,0,0.0574150065052527,591
11352,24,0,0.110136401755348,540
11354,18,0,0.0716214410609656,573
11355,24,0,0.140616036859117,519
11356,23,0,0.0392282824268167,618
11357,18,0,0.00279790929655828,812
11359,21,0,0.0156418538534295,687
11359,33,0,0.025260627934031,651
11359,45,0,0.0412744526156446,615
11359,57,0,0.014188580495573,694
11360,25,0,0.103253535478934,545
11360,37,0,0.131340906015505,525
11360,49,0,0.0669486982243936,579
11361,24,0,0.110136401755348,540
11361,36,0,0.0922704677153406,554
11361,48,0,0.0494774263421068,602
11362,23,0,0.176444786321966,500
11362,35,0,0.199485407119357,489
11362,47,0,0.137701817644846,521
11362,59,0,0.0973170993297054,549
11363,18,0,0.0861561866248886,559
11364,23,0,0.261035499113072,464
11365,21,0,0.0660865460369759,578
11365,33,0,0.0659602966952265,577
11365,45,0,0.0839581070802013,559
11365,57,0,0.0297302045045919,638
11367,25,1,0.12739235682082,528
11368,25,0,0.16608912799684,505
11368,37,1,0.207317596662488,485
11370,25,1,0.199420830741576,489
11371,25,0,0.265670124361863,462
11371,37,0,0.25529109704149,466
11371,49,0,0.0989303057595285,548
11372,25,0,0.405052272635997,416
11373,25,0,0.225207261139428,478
11373,37,1,0.276249316876837,458
11375,25,0,0.182518740140187,497
11376,25,1,0.216223595872779,482
11377,25,0,0.225807025617159,477
11377,37,0,0.177392655209621,499
11377,49,0,0.0525901400325204,596
11378,25,0,0.275078455516943,459
11379,25,0,0.340071979521157,437
11379,37,0,0.38024533124528,424
11380,25,0,0.218752227274452,481
11381,25,0,0.2269860599895,477
11381,37,0,0.278286467713135,457
11381,49,0,0.109920316977393,539
11382,25,1,0.20891168243014,485
11383,25,1,0.282203987686973,456
11385,21,0,0.160977315439022,507
11386,23,1,0.322281872836817,441
11387,27,0,0.49531665416417,389
11387,39,0,0.392135766522148,420
11387,51,0,0.205438239721485,486
11388,18,0,0.0761738799395185,568
11389,18,0,0.0833604425319225,561
11390,22,0,0.064174642202586,581
11390,34,0,0.0585908827022441,588
11391,18,0,0.0156418538534295,687
11391,30,0,0.0372466880601846,622
11391,42,0,0.0224947295383263,660
11392,21,0,0.095119960343141,551
11393,18,0,0.0303811380768805,638
11394,22,0,0.152440896823411,511
11394,34,0,0.110542313359343,538
11394,46,0,0.106221995194031,541
11394,58,0,0.0613023716485923,584
11395,18,0,0.0762282524825703,569
11397,18,0,0.0777968131775717,567
11397,30,0,0.197929401444045,488
11397,42,1,0.134108620553736,522
11398,18,0,0.0784605360135094,566
11399,18,0,0.0310113384927032,637
11400,18,0,0.0976340903348492,549
11400,30,0,0.240413380983268,470
11400,42,1,0.165724394266062,504
11402,18,0,0.166965618030813,504
11403,18,0,0.0501411328475028,601
11404,18,0,0.0512441487072688,598
11404,30,0,0.164288507688037,504
11404,42,1,0.065031564002006,580
11405,18,0,0.0762282524825703,569
11406,18,0,0.0513915247964793,598
11407,18,0,0.0580410381327867,589
11408,18,0,0.11302508764777,536
11409,18,0,0.0413061724485981,616
11409,30,0,0.111929598151421,537
11409,42,1,0.0539967904663614,595
11410,18,0,0.137325829864484,521
11411,23,0,0.0536800999882947,595
11411,35,0,0.0377180671276279,622
11411,47,0,0.0310732533222131,637
11412,18,0,0.0214074872019917,665
11413,18,0,0.0630449579043993,584
11415,18,0,0.0225723948946081,661
11417,18,0,0.0427598077625999,612
11417,30,0,0.139846547878035,518
11417,42,1,0.0558710031322323,591
11418,18,0,0.0314680390866607,636
11418,30,0,0.105748974806837,542
11419,18,0,0.0480044297474074,604
11420,18,0,0.097918094113106,548
11421,18,0,0.0564147033314318,592
11422,18,0,0.0256859777038568,651
11422,30,0,0.0715972118714797,572
11422,42,0,0.0438601508289375,610
11422,54,0,0.0315265322933447,635
11423,18,0,0.111525137902022,538
11423,30,0,0.268572451737354,459
11423,42,0,0.110125935804996,538
11423,54,0,0.0420412506769209,613
11424,18,0,0.0842790911345627,560
11424,30,1,0.232963615020422,473
11425,18,0,0.0262727543055987,648
11427,18,0,0.0784605360135094,566
11427,30,0,0.199396430947298,487
11428,18,0,0.0402920705376763,617
11429,18,0,0.163705901802272,506
11430,22,0,0.131785259061999,524
11431,24,0,0.324021416352964,442
11431,36,0,0.221224847141752,480
11431,48,0,0.0724553406168929,573
11432,24,0,0.0935840344564915,552
11432,36,1,0.0760626172276123,569
11433,18,0,0.0360020900042199,625
11433,30,0,0.119663408617142,531
11433,42,0,0.0471432531847405,604
11433,54,0,0.0293651233307777,640
11434,30,1,0.274408250685373,457
11435,18,0,0.0471850449297619,606
11435,30,0,0.126533262313576,527
11435,42,0,0.061565856049357,585
11435,54,0,0.0312349013961162,636
11436,18,0,0.0657905574448945,580
11436,30,0,0.152459209723541,511
11436,42,0,0.0753283389301465,569
11436,54,0,0.0384953067632958,620
11437,18,0,0.0773037196813744,567
11439,20,0,0.0223420935794197,662
11440,20,0,0.0179756232244593,677
11441,22,0,0.0409832828271746,614
11441,34,0,0.0460356392643896,606
11441,46,0,0.0756645250773318,567
11444,18,0,0.0214054036165503,665
11445,20,0,0.0685265663415204,576
11446,18,0,0.0391110498903586,619
11446,30,0,0.106397883707858,540
11446,42,1,0.0582410000639609,588
11447,18,0,0.0244788885546782,653
11448,18,0,0.09168883670086,553
11449,18,0,0.0695881769222776,575
11449,30,0,0.13634664393081,520
11450,18,0,0.0505705872455419,600
11450,30,0,0.131394217032814,524
11451,19,0,0.103367767727717,544
11453,18,0,0.0343781783325225,628
11454,19,0,0.0870556709362823,558
11455,18,0,0.0308043339551864,637
11455,30,0,0.103686302536415,543
11455,42,0,0.0643798483485612,581
11456,18,0,0.0297958477145667,640
11456,30,0,0.0824315759632568,561
11457,19,0,0.0985149451355333,547
11457,31,0,0.203187685852432,486
11457,43,0,0.0965906373072664,548
11457,55,0,0.0496496585543268,600
11458,18,0,0.120149315422913,532
11459,19,1,0.122428441952963,530
11460,19,0,0.124992533977667,530
11460,31,0,0.249996255583965,469
11461,18,0,0.1189865777514,533
11461,30,0,0.283191924205447,454
11461,42,1,0.198689300692964,488
11464,19,0,0.0469279948539709,606
11464,31,0,0.110514195519472,539
11464,43,1,0.045959970162632,607
11465,19,0,0.0228460542758907,660
11465,31,0,0.0517340105074996,599
11465,43,0,0.0307269178280893,637
11465,55,0,0.0110537552014569,713
11466,19,0,0.0870556709362823,558
11467,20,0,0.022804885438575,660
11467,32,0,0.0366644150280263,624
11468,20,0,0.0372513177727936,623
11468,32,0,0.0593572754081593,587
11468,44,0,0.0948823988335158,551
11468,56,0,0.0615296756130026,585
11469,20,0,0.0602232807411127,587
11469,32,0,0.126512833649417,527
11469,44,0,0.119836250087748,532
11469,56,0,0.0671136069073297,578
11470,22,0,0.136864768934531,521
11471,22,0,0.0460085387701448,606
11471,34,0,0.0389018010241973,619
11471,46,0,0.0472046164644718,604
11472,22,0,0.16754023426041,504
11472,34,1,0.189685893389075,493
11473,22,1,0.16754023426041,504
11474,22,0,0.0450272228589523,609
11474,34,0,0.0519903450317499,598
11474,46,0,0.0394548937901099,618
11475,22,0,0.0818505412012109,563
11476,24,0,0.310111971495134,446
11476,36,0,0.2236438502083,478
11476,48,0,0.128551229081591,526
11477,23,0,0.0518704432092779,599
11481,24,0,0.214450771646567,482
11481,36,0,0.139254711766721,520
11481,48,0,0.0765079905382827,568
11482,19,0,0.0161331823843166,684
11482,31,0,0.0368530994919935,623
11482,43,0,0.0255482200186779,650
11482,55,0,0.0161331823843166,684
11483,20,0,0.0939309669195733,552
11483,32,0,0.135208626624885,522
11483,44,0,0.13713752713495,521
11483,56,0,0.0774730877802274,567
11484,19,0,0.0597981741958427,587
11485,20,0,0.0370402931739558,623
11485,32,0,0.0590287010544361,587
11486,20,0,0.0177183762950952,679
11486,32,0,0.0285770126435843,643
11487,20,0,0.0268855478878776,648
11487,32,0,0.0587742498932187,588
11488,22,0,0.183870717079074,496
11489,22,0,0.0288349026898715,642
11490,22,0,0.0944720966568005,552
11491,22,0,0.197957854268025,489
11492,22,0,0.0636610429420036,583
11492,34,0,0.078778129892857,566
11492,46,0,0.0559177190464382,592
11492,58,0,0.024091823175854,656
11493,22,0,0.0794706198587976,565
11493,34,0,0.0675611884291447,578
11494,23,0,0.21613474362253,482
11494,35,0,0.242829998841146,471
11494,47,0,0.170480875160961,503
11494,59,0,0.160460524926037,508
11495,19,0,0.0460807853270287,606
11496,19,0,0.0422051207164616,613
11497,22,0,0.0268125617368974,647
11497,34,0,0.0334925185043569,630
11497,46,1,0.0200623905597657,668
11498,19,0,0.103367767727717,544
11499,20,0,0.0546046995472387,595
11499,32,0,0.0860877995505502,559
11499,44,0,0.167044793141679,505
11499,56,1,0.119434888296097,533
11500,20,1,0.077461957863562,567
11501,20,0,0.0223032378548664,661
11501,32,1,0.0490307503172783,601
11502,20,0,0.0349930858853976,628
11502,32,0,0.0757495109071595,568
11502,44,0,0.111826410695143,538
11502,56,0,0.0784717972038823,566
11503,20,0,0.0728094212889546,572
11503,32,0,0.104036097886754,543
11504,20,0,0.038608854125023,621
11504,32,0,0.0832134193887002,561
11506,20,0,0.0931980911082258,553
11507,20,0,0.0745812078967256,570
11507,32,0,0.116166784140181,534
11508,20,0,0.0843962281942715,561
11508,32,1,0.130681715860565,525
11509,20,0,0.0691998262253531,576
11509,32,0,0.143857619754703,516
11509,44,0,0.136408629745112,521
11509,56,1,0.0568034936658183,591
11511,20,0,0.0657905574448945,580
11512,20,0,0.0606501345576884,586
11513,20,0,0.102747201768314,545
11513,32,0,0.205603622835363,485
11514,22,0,0.0788244384447228,564
11516,22,0,0.152039677541771,513
11516,34,0,0.172561169449833,502
11516,46,0,0.135097551981816,522
11516,58,0,0.0611237268358717,586
11517,18,0,0.0726810402502766,572
11518,22,0,0.114705576137874,536
11518,34,1,0.130966203227343,525
11519,22,0,0.139835474305404,520
11520,22,0,0.0378101490657086,622
11520,34,0,0.0437082863260591,611
11520,46,0,0.0529804006639632,596
11521,22,1,0.131141809019061,525
11522,22,0,0.170357476000492,503
11523,22,0,0.115950207999556,535
11523,34,0,0.132360894273787,524
11523,46,0,0.102543292577507,544
11523,58,0,0.0454579577733896,608
11526,22,0,0.0507589529837936,600
11526,34,1,0.0585540965510485,589
11527,22,0,0.201162978835377,488
11527,34,0,0.22654347221292,477
11527,46,1,0.179908312190386,497
11528,22,0,0.131785259061999,524
11529,22,0,0.070464103835384,574
11529,34,0,0.0810270905809908,563
11529,46,0,0.0974094725737238,548
11529,58,0,0.0687159888187848,576
11530,22,0,0.0987994084180715,548
11531,22,0,0.16754023426041,504
11532,22,0,0.101196206755328,546
11533,22,0,0.06072229514145,586
11534,22,0,0.0595878955703239,587
11534,34,1,0.0686408704857049,576
11535,22,0,0.27247859685901,459
11535,34,1,0.221791542649742,479
11536,22,0,0.27247859685901,459
11536,34,0,0.239159750237996,472
11536,46,1,0.190567353970396,492
11537,22,0,0.203821522615639,487
11538,22,0,0.126354515044034,528
11538,34,0,0.108245273105773,541
11538,46,0,0.129356113730872,526
11538,58,0,0.0922136641429547,554
11541,23,0,0.0923878856444919,553
11541,35,0,0.105863083395359,542
11541,47,0,0.110313247457563,539
11542,23,1,0.231064349752721,475
11543,23,0,0.0620376982665428,585
11544,23,0,0.159447029126434,509
11545,23,0,0.079875524780815,565
11546,23,0,0.109040204575612,540
11547,23,1,0.275129764304183,458
11548,23,0,0.143224401042699,518
11549,23,0,0.144268681911081,517
11549,35,1,0.163944078017574,506
11550,23,0,0.116465104118913,535
11550,35,1,0.132937706387697,524
11551,23,0,0.138255385032502,521
11552,23,0,0.212754606035586,483
11552,35,0,0.239159750237996,472
11552,47,0,0.167662005139984,504
11552,59,0,0.119710487969177,532
11553,23,0,0.0175131702889752,678
11553,35,0,0.0271386489500142,646
11553,47,0,0.0263048193791138,649
11554,24,0,0.147117257146539,514
11555,23,0,0.0994035475985486,548
11555,35,1,0.113773740286556,537
11556,23,0,0.0207266385886682,666
11557,24,0,0.370980879364953,426
11557,36,0,0.258994326290957,464
11557,48,1,0.151809968377413,512
11558,23,0,0.236348494175754,473
11560,23,0,0.0528464847128111,597
11560,35,1,0.0609416325350121,586
11561,24,0,0.146844996210161,516
11561,36,0,0.0925613191901201,554
11563,24,0,0.310615700670918,446
11563,36,0,0.210746193417475,484
11563,48,0,0.120287920729378,532
11564,24,0,0.215657736173796,482
11565,23,0,0.160997337571876,508
11565,35,0,0.182467715984698,497
11565,47,0,0.125130889330555,529
11565,59,0,0.0653698146423849,580
11566,25,0,0.125995584371229,528
11566,37,1,0.159171251076421,508
11567,24,0,0.171752599754671,502
11567,36,0,0.109442553033343,540
11567,48,0,0.0592049102023154,588
11568,24,0,0.295163464548485,451
11568,36,0,0.198829264740599,489
11568,48,0,0.112755320040041,537
11569,25,0,0.167558148308913,504
11569,37,0,0.129683602176087,526
11569,49,0,0.0723476920564779,573
11570,24,0,0.198887785665748,489
11572,24,0,0.344446284799679,435
11572,36,0,0.23744600216914,473
11572,48,0,0.137524325415177,521
11575,24,0,0.359258625688024,430
11576,24,0,0.282349126929905,456
11577,24,1,0.485785283985488,392
11578,25,0,0.16054095525141,507
11579,25,1,0.427098996918556,409
11580,25,1,0.440734961006656,405
11581,25,0,0.399097232160816,418
11581,37,1,0.386247339683672,422
11582,25,1,0.452501409671777,402
11583,18,0,0.150689345915101,513
11584,18,1,0.0339878927884905,629
11585,20,0,0.0419927906204015,613
11586,18,0,0.0461484885463186,606
11586,30,0,0.0972714062425349,547
11586,42,0,0.0476865174900751,603
11586,54,0,0.0377142169377474,621
11587,18,1,0.158233397857236,508
11589,18,0,0.00887393732908858,729
11589,30,0,0.036705599870935,623
11589,42,0,0.0149179294511018,691
11589,54,0,0.00943637933067297,724
11590,18,0,0.100953623325187,547
11591,18,0,0.0189532425136294,673
11592,18,0,0.0312539284662082,635
11594,18,0,0.148181058932011,514
11594,30,0,0.218482877900492,479
11596,18,0,0.0481512629518307,604
11596,30,0,0.131484742094992,524
11596,42,0,0.0497525584603126,601
11596,54,0,0.0232138570021542,658
11597,18,0,0.0949616195073039,550
11598,18,0,0.0691828674794007,575
11598,30,0,0.174292480166905,499
11600,18,0,0.134550945962615,522
11600,30,0,0.226323476608745,475
11600,42,1,0.138607106484514,519
11601,18,0,0.129544421374845,525
11601,30,0,0.263853402859544,460
11601,42,0,0.133472932096886,522
11602,18,0,0.095572386039628,550
11604,18,0,0.0175176249909922,679
11605,18,1,0.102747201768314,545
11606,18,0,0.0214405888983171,663
11607,18,0,0.0122014529952052,705
11607,30,0,0.0430234714110599,611
11607,42,0,0.026045450947139,649
11607,54,0,0.0205013464594471,667
11608,23,0,0.140953463258591,518
11608,35,0,0.101832867297752,545
11608,47,0,0.113913081340584,536
11609,23,0,0.0924088854860566,551
11609,35,1,0.0460679760066015,605
11611,20,0,0.0966054746816906,550
11613,28,0,0.050463072354112,599
11613,40,1,0.0435842205172568,610
11614,30,0,0.170209441249909,500
11615,29,0,0.178517158191651,498
11615,41,1,0.10456091766339,542
11616,24,0,0.0443181009539634,610
11617,26,1,0.192310969507286,490
11618,26,0,0.304311927369138,448
11619,30,0,0.272725469734411,458
11619,42,0,0.112074810635289,537
11619,54,0,0.077033000490256,567
11621,28,0,0.260117115499144,463
11622,26,0,0.182982863500278,497
11622,38,0,0.190292218965101,493
11622,50,0,0.0978833763877226,548
11623,26,0,0.182982863500278,497
11623,38,0,0.190292218965101,493
11623,50,0,0.0978833763877226,548
11624,18,0,0.0191029667760831,673
11625,27,0,0.268572451737354,459
11625,39,0,0.215921989042393,480
11625,51,0,0.0765663517137071,568
11626,29,0,0.1757501853042,499
11626,41,0,0.0764533404993307,567
11627,28,0,0.21198419302948,483
11628,26,1,0.406463207715007,416
11629,26,1,0.45635549458395,401
11633,26,1,0.424644702570869,410
11634,26,0,0.154301967759414,510
11634,38,0,0.13616464146749,520
11635,26,0,0.240538733339531,472
11635,38,1,0.231557418851845,475
11636,27,0,0.431764867505566,407
11637,18,0,0.00870423632082283,730
11637,30,0,0.0309689244647239,636
11637,42,0,0.0186551646809387,674
11637,54,0,0.0128253144693878,702
11638,26,0,0.0511630636547183,599
11639,26,0,0.230457980046622,475
11640,26,0,0.349026689850211,434
11640,38,0,0.288745946831255,454
11640,50,0,0.12773034772097,527
11642,26,1,0.290016058449149,453
11644,26,1,0.290016058449149,453
11647,27,1,0.292047421276749,452
11648,27,1,0.330364947614459,438
11649,27,0,0.295799100861835,450
11649,39,0,0.216362266642712,481
11650,27,0,0.204805188595093,484
11650,39,0,0.100736234623219,544
11650,51,0,0.054215436641504,593
11651,27,0,0.0873825549771485,556
11651,39,0,0.105027454900242,542
11652,28,1,0.32421350973722,441
11654,28,0,0.306148694809382,447
11654,40,0,0.274491650699099,458
11655,27,0,0.452408934214501,401
11656,27,1,0.535063428752789,377
11658,27,1,0.473211343913747,395
11659,27,1,0.274408250685373,457
11660,27,0,0.26373570158736,461
11661,27,0,0.510628273286744,384
11661,39,1,0.406828943838078,415
11663,28,1,0.292944567863647,452
11665,28,1,0.280300656843943,457
11668,28,1,0.342116506803496,436
11669,28,1,0.505803840946537,387
11671,28,0,0.438142361087108,406
11671,40,0,0.382086861160548,423
11672,29,0,0.296375740926408,451
11673,29,1,0.36147018295291,429
11675,29,0,0.431869412326476,408
11675,41,0,0.227643872844276,476
11675,53,0,0.116409801389841,534
11676,28,0,0.313447547925336,445
11676,40,0,0.281341799626111,456
11676,52,0,0.0788214395708492,565
11677,28,0,0.403775317525743,417
11678,28,0,0.350915025829204,433
11678,40,0,0.372689125922839,426
11678,52,0,0.119353667566253,532
11679,28,0,0.395286118197258,419
11679,40,0,0.418040233694877,412
11679,52,1,0.0974054363268474,548
11681,29,0,0.25810318584213,464
11681,41,1,0.200972608673288,487
11682,18,0,0.0136826697892321,697
11682,30,0,0.0351524889800941,627
11682,42,0,0.017119407071014,680
11682,54,0,0.00903665004415925,727
11683,29,0,0.176489926443531,499
11683,41,0,0.142922662718217,517
11683,53,0,0.0404235830322626,616
11684,29,0,0.237880868782557,473
11685,29,0,0.168409225473711,504
11685,41,0,0.0782656316212595,566
11685,53,0,0.0332679576230529,631
11686,29,0,0.0646500894229548,582
11686,41,0,0.0358104130457854,626
11686,53,0,0.0176357819161459,678
11687,29,0,0.512815526861147,384
11688,29,1,0.503178916836792,387
11689,29,1,0.333313274024712,438
11690,29,1,0.38804590048478,421
11691,30,1,0.538464632744109,376
11692,29,1,0.435819508797767,407
11693,30,1,0.168858737039608,502
11694,30,0,0.59670121588161,359
11695,30,0,0.488344721492855,391
11695,42,0,0.257829253044537,464
11695,54,0,0.175208954236558,500
11697,30,0,0.315441615497671,444
11697,42,1,0.202213149636781,488
11700,29,0,0.16321640902192,505
11700,41,1,0.0945442954401834,550
11701,29,0,0.109047704073899,538
11701,41,0,0.0753776169878057,568
11701,53,0,0.0361325397508281,623
11702,29,0,0.181675857588925,497
11702,41,0,0.0851582859220663,559
11703,29,0,0.0468843103685601,605
11703,41,0,0.0343423829937743,628
11703,53,0,0.0113406112665724,710
11704,29,0,0.0588866326842831,587
11704,41,0,0.032410330439181,632
11704,53,0,0.0188039745331195,672
11705,29,0,0.0466064106261998,605
11706,29,0,0.167286517057011,503
11706,41,0,0.0971006506036008,548
11706,53,0,0.0509879309509791,598
11707,29,0,0.438447586227556,406
11707,41,0,0.330984353624006,439
11710,30,1,0.476772361916064,394
11711,30,1,0.538464632744109,376
11714,30,1,0.0964856536073451,549
11715,30,0,0.449685582050092,402
11715,42,0,0.289538855148701,453
11715,54,1,0.163308100739902,506
11716,30,1,0.352300738980565,431
11717,30,0,0.491098097917335,390
11717,42,0,0.235618223738851,473
11717,54,0,0.128638911787782,526
11718,30,1,0.563687770006346,369
11720,30,0,0.105084288283662,541
11720,42,1,0.0652864733683922,579
11721,30,0,0.0209142942227794,665
11724,30,0,0.0189179714402919,672
11725,30,0,0.0576881059685628,588
11727,30,1,0.355940481459918,430
11728,19,0,0.106714375232724,542
11729,21,0,0.142093746130369,518
11733,27,0,0.088528058393363,555
11733,39,0,0.0645782134751255,580
11735,27,0,0.105084288283662,541
11736,18,0,0.0489460620646569,601
11736,30,1,0.0979873445299153,546
11737,18,0,0.0312539284662082,635
11738,18,0,0.035806274157458,625
11739,18,0,0.0312539284662082,635
11741,18,0,0.0312539284662082,635
11741,30,0,0.105084288283662,541
11742,18,0,0.0312539284662082,635
11742,30,0,0.105084288283662,541
11742,42,1,0.0652864733683922,579
11743,18,0,0.0533153587172133,595
11744,18,1,0.0165419405736661,682
11746,18,0,0.0221285866662098,660
11746,30,0,0.0760956665297133,566
11746,42,0,0.0467035532441054,604
11747,18,0,0.0259919688759411,649
11747,30,0,0.088528058393363,555
11747,42,0,0.0546177858748643,593
11747,54,0,0.0432618517716434,611
11748,27,0,0.139709495791998,517
11748,39,0,0.071679690247924,571
11748,51,0,0.0481398656958344,602
11749,27,0,0.0769596122122464,566
11750,18,0,0.048581723479644,602
11751,21,0,0.0223946732913158,660
11751,33,0,0.0360140869422934,624
11751,45,0,0.0584363135010557,588
11752,21,0,0.0312539284662082,635
11752,33,0,0.0499856533094614,599
11752,45,0,0.0803811920031755,563
11752,57,0,0.0418561089287457,613
11753,21,0,0.0289816948736697,640
11753,33,0,0.0464168312485106,604
11753,45,0,0.0748131198681114,568
11754,27,0,0.105084288283662,541
11754,39,1,0.0770339702490113,566
11755,18,1,0.0581438802058009,588
11756,22,0,0.030615764041678,637
11756,34,0,0.0244178380747243,654
11756,46,0,0.029724948278241,639
11756,58,0,0.0205158210117365,667
11757,27,0,0.0979873445299153,546
11757,39,0,0.071679690247924,571
11759,18,1,0.0310171646652702,636
11760,18,0,0.0207527304083064,665
11761,27,0,0.14932799487831,512
11761,39,0,0.110931577433299,537
11761,51,0,0.0755503907166322,568
11762,18,0,0.0672830080781879,576
11765,18,0,0.0540257100283442,593
11765,30,0,0.139709495791998,517
11765,42,0,0.0880891106860215,555
11765,54,0,0.0702913743766228,573
11766,18,0,0.0312539284662082,635
11766,30,0,0.105084288283662,541
11766,42,0,0.0652864733683922,579
11767,18,0,0.0526986007432423,596
11768,27,0,0.088528058393363,555
11769,18,0,0.0221285866662098,660
11769,30,0,0.0760956665297133,566
11774,21,0,0.0259919688759411,649
11774,33,0,0.0417057625650638,613
11774,45,0,0.0674237537355538,577
11775,18,0,0.0714137120560109,573
11775,30,0,0.179259921883537,497
11775,42,0,0.142733303294126,517
11775,54,0,0.0922985675646995,553
11776,18,0,0.0118021473030697,707
11776,30,0,0.0416580207700865,613
11776,42,0,0.0252046457722698,651
11776,54,0,0.0198358722436005,669
11777,18,0,0.0344528092190468,628
11777,30,0,0.0921171692514003,552
11777,42,1,0.0569179546179125,590
11778,18,0,0.0312539284662082,635
11779,18,0,0.0526986007432423,596
11779,30,0,0.127476788092104,526
11779,42,0,0.107491315610084,540
11779,54,0,0.0636868301805966,582
11780,21,0,0.0221285866662098,660
11781,27,0,0.088528058393363,555
11781,39,0,0.0645782134751255,580
11781,51,0,0.0432618517716434,611
11782,27,0,0.14932799487831,512
11783,27,0,0.14932799487831,512
11784,27,0,0.105084288283662,541
11785,28,0,0.132236327547445,523
11785,40,0,0.115567267104864,534
11785,52,0,0.0563728738647969,590
11787,21,0,0.0281496292980427,642
11787,33,0,0.0355920701372927,624
11787,45,0,0.0577672958928713,588
11787,57,0,0.0297302045045919,638
11788,21,0,0.0136444484348288,697
11788,33,0,0.0220624710687957,661
11788,45,0,0.0361239809274947,625
11790,18,1,0.0540257100283442,593
11791,27,0,0.139709495791998,517
11791,39,0,0.103485397929652,542
11791,51,0,0.0702913743766228,573
11792,27,0,0.0716100995076283,571
11792,39,1,0.0519761427849167,596
11793,27,0,0.0921171692514003,552
11793,39,0,0.0672680075328688,577
11793,51,0,0.045106595866217,608
11794,18,0,0.0271211771678806,646
11794,30,0,0.0921171692514003,552
11794,42,0,0.0569179546179125,590
11794,54,0,0.045106595866217,608
11795,18,0,0.048581723479644,602
11796,18,0,0.0312539284662082,635
11796,30,0,0.105084288283662,541
11796,42,0,0.0652864733683922,579
11797,27,0,0.0576881059685628,588
11797,39,0,0.041699811459242,613
11798,27,0,0.0979873445299153,546
11799,27,0,0.0979873445299153,546
11799,39,0,0.071679690247924,571
11799,51,0,0.0481398656958344,602
11800,27,0,0.105084288283662,541
11801,18,0,0.0281496292980427,642
11802,27,0,0.14932799487831,512
11802,39,0,0.110931577433299,537
11802,51,0,0.0755503907166322,568
11803,18,1,0.0259919688759411,649
11804,18,0,0.0289816948736697,640
11805,18,1,0.0165419405736661,682
11806,18,0,0.0376890136106466,621
11806,30,0,0.124763045742372,527
11807,18,0,0.0173980849166112,679
11807,30,0,0.0479347219548738,603
11807,42,0,0.0290775009578965,641
11808,27,0,0.0533102690539185,594
11809,18,0,0.0367972550646302,622
11810,27,0,0.105084288283662,541
11811,18,0,0.0259919688759411,649
11812,18,0,0.0268346636533053,647
11812,30,0,0.0834068202677093,560
11812,42,0,0.0349417040556118,627
11814,18,0,0.0291504511463569,641
11814,30,1,0.0985171441857909,547
11815,18,0,0.060583030392753,585
11817,18,1,0.060583030392753,585
11818,18,0,0.0396572215251919,617
11818,30,0,0.105084288283662,541
11818,42,0,0.0652864733683922,579
11818,54,0,0.0518339645294437,597
11819,18,0,0.0259919688759411,649
11819,30,0,0.088528058393363,555
11819,42,0,0.0546177858748643,593
11819,54,0,0.0432618517716434,611
11820,27,0,0.088528058393363,555
11823,21,0,0.0916403980267097,553
11823,33,0,0.169927672672886,502
11823,45,0,0.183882006728011,495
11823,57,0,0.0613023716485923,584
11825,21,0,0.025245767320734,651
11826,18,0,0.0563024291270643,590
11826,30,0,0.14504341114356,514
11826,42,0,0.0916622153351506,552
11828,18,0,0.158233397857236,508
11829,18,0,0.1180082984064,533
11832,18,0,0.0791439231058402,565
11832,30,0,0.23827773394787,471
11832,42,1,0.102220037895857,544
11833,18,0,0.143923815865756,516
11835,18,0,0.083466241892694,560
11836,18,0,0.0711229240365299,574
11837,18,0,0.121607858917331,531
11838,18,0,0.123767566526469,530
11839,18,1,0.102417638138988,545
11840,18,0,0.088437921376377,556
11840,30,0,0.181484781253785,495
11840,42,1,0.116519698466482,533
11842,20,0,0.0055905288774163,762
11843,18,0,0.00822121386303667,734
11844,27,0,0.201660643687823,486
11845,22,0,0.0409178198356322,615
11847,20,0,0.129544421374845,525
11847,32,0,0.195308833378213,489
11847,44,0,0.197898923230612,488
11847,56,0,0.0802113843574483,563
11849,21,0,0.057007510846068,591
11850,22,1,0.222946385680348,477
11851,20,0,0.0271211771678806,646
11851,32,0,0.0434871689186494,610
11851,44,0,0.0702231719013682,574
11852,30,1,0.444359602819236,403
11853,18,0,0.0408606209884255,616
11853,30,0,0.134239948768905,522
11853,42,0,0.0384408203797535,620
11853,54,0,0.0303403986157676,638
11854,18,0,0.102417638138988,545
11855,18,0,0.0220790430105218,662
11855,30,0,0.0759346786367096,568
11856,18,0,0.026345985363088,648
11856,30,0,0.0896554281950675,554
